id,score1,score2,score3,final_score,school_name
8658,8.0,8.1,8.7,8.3,Trường THCS Hai Bà Trưng
8659,9.0,9.1,9.5,9.2,Trường THPT Nguyễn Thượng Hiền
8660,8.3,8.1,8.3,8.2,Trường THPT Nguyễn Thị Minh Khai
8661,7.4,6.6,6.8,6.9,Trường THCS Nguyễn Hữu Thọ
8662,8.5,8.7,8.8,8.7,Trường THCS Lê Quý Đôn
8663,3.6,3.8,6.3,4.6,Trường THPT Mạc Đĩnh Chi
8664,9.1,8.4,9.0,8.8,Trường THPT Nguyễn Thượng Hiền
8665,8.6,8.4,9.2,8.7,Trường THPT Nguyễn Hữu Huân
8666,9.9,9.7,9.8,9.8,Trường THCS Colette
8667,7.8,7.0,7.6,7.5,Trường THPT Lê Quý Đôn
8668,7.2,7.5,7.8,7.5,Trường THCS Lê Quý Đôn
8669,7.8,7.9,8.7,8.1,Trường THCS Nguyễn Hữu Thọ
8670,8.1,7.9,7.9,8.0,Trường THPT Nguyễn Hữu Huân
8671,6.3,6.0,5.6,6.0,Trường THCS Bạch Đằng
8672,7.8,8.1,7.7,7.9,Trường THPT Nguyễn Thị Minh Khai
8673,8.2,8.4,8.5,8.4,Trường THPT Nguyễn Thượng Hiền
8674,7.8,7.5,8.0,7.8,Trường THCS Việt Úc
8675,7.8,8.1,8.4,8.1,Trường THCS Hai Bà Trưng
8676,9.2,9.3,9.3,9.3,Trường THCS Colette
8677,7.0,6.4,7.3,6.9,Trường THCS Trần Văn Ơn
8678,9.1,9.2,9.2,9.2,Trường THCS Lê Quý Đôn
8679,4.2,4.2,7.2,5.2,Trường THCS Đoàn Thị Điểm
8680,7.9,7.8,7.2,7.6,Trường THCS Á Châu
8681,4.7,4.6,4.6,4.6,Trường THPT Mạc Đĩnh Chi
8682,6.6,6.5,6.9,6.7,Trường THPT Lê Quý Đôn
8683,8.6,8.5,8.7,8.6,Trường THPT Gia Định
8684,9.5,9.2,9.3,9.3,Trường THPT Gia Định
8685,9.2,9.3,9.3,9.3,Trường THCS Lê Quý Đôn
8686,8.1,8.5,8.7,8.4,Trường THCS Colette
8687,7.9,7.9,7.9,7.9,Trường THPT Nguyễn Thượng Hiền
8688,9.1,9.2,9.2,9.2,Trường THPT Nguyễn Thị Minh Khai
8689,7.2,7.0,7.4,7.2,Trường THCS Nguyễn Du
8690,7.6,7.5,7.8,7.6,Trường THCS Đoàn Thị Điểm
8691,5.5,6.3,5.9,5.9,Trường THPT Lê Quý Đôn
8692,6.2,5.9,5.7,5.9,Trường THPT Mạc Đĩnh Chi
8693,5.9,3.1,5.6,4.9,Trường THCS Bạch Đằng
8694,8.4,8.5,9.1,8.7,Trường THCS Nguyễn Hữu Thọ
8695,5.8,5.5,6.1,5.8,Trường THPT Nguyễn Hữu Huân
8696,8.9,8.8,8.7,8.8,Trường THPT Nguyễn Thượng Hiền
8697,8.5,8.3,8.6,8.5,Trường THCS Á Châu
8698,9.6,9.3,9.4,9.4,Trường THCS Lê Quý Đôn
8699,6.8,6.5,7.3,6.9,Trường THCS Việt Úc
8700,5.9,5.5,6.3,5.9,Trường THCS Đoàn Thị Điểm
8701,8.8,7.9,9.0,8.6,Trường THPT Nguyễn Thượng Hiền
8702,8.0,8.0,8.3,8.1,Trường THPT Phú Nhuận
8703,6.8,7.1,7.5,7.1,Trường THPT Nguyễn Thị Minh Khai
8704,9.0,9.2,9.0,9.1,Trường THCS Lê Quý Đôn
8705,8.9,8.4,8.8,8.7,Trường THPT Nguyễn Thượng Hiền
8706,9.1,9.0,9.0,9.0,Trường THCS Lê Quý Đôn
8707,7.5,6.7,7.4,7.2,Trường THPT Trần Phú
8708,9.1,9.0,9.1,9.1,Trường THPT Nguyễn Thị Minh Khai
8709,8.0,8.0,8.2,8.1,Trường THCS Hai Bà Trưng
8710,7.4,7.8,7.8,7.7,Trường THPT Trần Phú
8711,5.3,5.7,6.0,5.7,Trường THCS Đoàn Thị Điểm
8712,7.8,7.5,7.9,7.7,Trường THPT Bùi Thị Xuân
8713,6.5,5.2,6.3,6.0,Trường THCS Bạch Đằng
8714,8.5,8.6,8.9,8.7,Trường THCS Colette
8715,5.7,6.0,6.3,6.0,Trường THCS Việt Úc
8716,7.3,6.5,7.4,7.1,Trường THCS Hai Bà Trưng
8717,9.4,8.8,9.3,9.2,Trường THPT Gia Định
8718,7.5,7.0,7.4,7.3,Trường THCS Đoàn Thị Điểm
8719,4.7,4.0,4.8,4.5,Trường THPT Mạc Đĩnh Chi
8720,5.6,5.2,6.7,5.8,Trường THCS Việt Úc
8721,6.0,5.6,5.7,5.8,Trường THCS Việt Úc
8722,8.4,7.9,8.2,8.2,THPT Nguyễn Hữu Cầu
8723,8.9,8.9,8.9,8.9,Trường THPT Nguyễn Thị Minh Khai
8724,6.2,5.8,6.2,6.1,Trường THCS Nguyễn Du
8725,5.6,5.1,5.8,5.5,Trường THCS Hai Bà Trưng
8726,6.6,5.8,6.8,6.4,Trường THPT Mạc Đĩnh Chi
8727,8.2,8.1,8.1,8.1,Trường THPT Bùi Thị Xuân
8728,9.8,9.6,9.9,9.8,Trường THCS Colette
8729,7.0,6.6,6.8,6.8,Trường THPT Bùi Thị Xuân
8730,8.8,8.8,8.7,8.8,Trường THPT Nguyễn Thượng Hiền
8731,5.9,2.5,5.1,4.5,Trường THCS Nguyễn Du
8732,9.4,8.9,9.5,9.3,Trường THCS Colette
8733,8.8,8.5,8.8,8.7,Trường THPT Gia Định
8734,8.0,8.4,8.3,8.2,Trường THPT Gia Định
8735,8.4,8.5,8.2,8.4,Trường THCS Colette
8736,8.3,7.9,8.3,8.2,Trường THCS Nguyễn Hữu Thọ
8737,6.2,5.4,6.3,6.0,Trường THPT Lê Quý Đôn
8738,6.0,5.8,6.3,6.0,Trường THCS Nguyễn Du
8739,6.7,7.1,7.4,7.1,Trường THCS Nguyễn Du
8740,8.4,7.9,8.0,8.1,Trường THPT Trần Phú
8741,8.5,8.9,8.8,8.7,Trường THPT Nguyễn Thượng Hiền
8742,8.2,8.1,8.3,8.2,Trường THPT Trần Phú
8743,9.7,9.7,10.0,9.8,Trường THCS Colette
8744,6.3,6.0,6.0,6.1,Trường THCS Đoàn Thị Điểm
8745,9.0,8.8,8.7,8.8,Trường THCS Colette
8746,3.4,3.5,4.3,3.7,Trường THPT Mạc Đĩnh Chi
8747,8.2,7.8,8.3,8.1,Trường THPT Nguyễn Thượng Hiền
8748,8.6,8.2,8.3,8.4,Trường THPT Nguyễn Thượng Hiền
8749,8.8,9.0,9.5,9.1,Trường THPT Phú Nhuận
8750,8.2,8.2,8.5,8.3,Trường THCS Hai Bà Trưng
8751,6.5,6.2,6.0,6.2,Trường THCS Đoàn Thị Điểm
8752,5.1,2.4,3.9,3.8,Trường THPT Mạc Đĩnh Chi
8753,5.8,5.6,6.1,5.8,Trường THPT Mạc Đĩnh Chi
8754,9.2,9.0,9.3,9.2,Trường THPT Trần Phú
8755,5.1,4.5,5.2,4.9,Trường THPT Mạc Đĩnh Chi
8756,6.7,6.4,7.6,6.9,Trường THCS Hai Bà Trưng
8757,5.6,5.7,6.0,5.8,Trường THCS Đoàn Thị Điểm
8758,5.9,5.7,7.0,6.2,Trường THCS Bạch Đằng
8759,6.5,6.9,7.5,7.0,Trường THCS Bạch Đằng
8760,8.4,8.2,8.1,8.2,Trường THPT Nguyễn Hữu Huân
8761,9.3,8.4,8.6,8.8,Trường THPT Nguyễn Thượng Hiền
8762,9.8,9.7,9.9,9.8,Trường THPT Gia Định
8763,5.6,5.9,6.6,6.0,Trường THCS Colette
8764,8.7,8.9,8.9,8.8,Trường THPT Gia Định
8765,6.9,6.0,7.1,6.7,Trường THCS Việt Úc
8766,8.1,7.9,7.7,7.9,Trường THPT Nguyễn Thượng Hiền
8767,5.8,5.7,6.7,6.1,Trường THPT Trần Phú
8768,8.0,8.3,7.6,8.0,Trường THCS Lê Quý Đôn
8769,9.3,8.7,9.1,9.0,Trường THPT Nguyễn Thị Minh Khai
8770,4.0,6.0,4.6,4.9,Trường THCS Nguyễn Du
8771,9.1,9.3,9.3,9.2,Trường THPT Gia Định
8772,8.5,8.1,8.0,8.2,Trường THPT Nguyễn Thị Minh Khai
8773,8.3,8.2,8.6,8.4,Trường THPT Nguyễn Thượng Hiền
8774,8.6,8.3,8.9,8.6,Trường THCS Colette
8775,7.7,7.2,7.1,7.3,Trường THPT Gia Định
8776,8.2,8.1,8.4,8.2,Trường THCS Hai Bà Trưng
8777,7.0,6.6,7.1,6.9,Trường THCS Bạch Đằng
8778,8.6,8.7,8.9,8.7,THPT Nguyễn Hữu Cầu
8779,8.7,8.3,9.0,8.7,Trường THCS Lê Quý Đôn
8780,3.0,4.0,4.6,3.9,Trường THCS Đoàn Thị Điểm
8781,8.4,8.1,8.3,8.3,Trường THCS Nguyễn Hữu Thọ
8782,5.6,6.0,6.1,5.9,Trường THPT Nguyễn Hữu Huân
8783,8.8,7.9,8.4,8.4,THPT Nguyễn Hữu Cầu
8784,9.9,9.7,10.0,9.9,Trường THCS Colette
8785,4.5,3.9,5.1,4.5,Trường THPT Mạc Đĩnh Chi
8786,6.8,6.2,7.1,6.7,Trường THPT Nguyễn Thượng Hiền
8787,7.8,7.5,8.5,7.9,Trường THPT Bùi Thị Xuân
8788,6.3,5.7,5.9,6.0,Trường THCS Nguyễn Du
8789,7.6,7.5,7.3,7.5,Trường THCS Á Châu
8790,5.8,5.6,5.4,5.6,Trường THPT Lê Quý Đôn
8791,5.8,6.0,6.5,6.1,Trường THCS Bạch Đằng
8792,5.9,5.7,7.1,6.2,Trường THCS Nguyễn Hữu Thọ
8793,4.5,5.3,4.1,4.6,Trường THCS Nguyễn Du
8794,8.0,8.4,8.9,8.4,Trường THPT Bùi Thị Xuân
8795,5.2,3.0,4.4,4.2,Trường THPT Lê Quý Đôn
8796,7.4,7.1,7.3,7.3,Trường THPT Phú Nhuận
8797,7.6,7.7,7.7,7.7,Trường THCS Bạch Đằng
8798,6.5,7.1,7.4,7.0,Trường THPT Lê Quý Đôn
8799,8.8,8.4,8.8,8.7,Trường THCS Colette
8800,7.6,7.9,7.8,7.8,Trường THCS Hai Bà Trưng
8801,9.1,8.6,8.9,8.9,Trường THCS Hai Bà Trưng
8802,4.9,4.1,4.7,4.6,Trường THPT Mạc Đĩnh Chi
8803,4.0,4.4,5.0,4.5,Trường THCS Hai Bà Trưng
8804,9.8,9.6,10.0,9.8,Trường THPT Bùi Thị Xuân
8805,6.0,6.1,6.7,6.3,THPT Nguyễn Hữu Cầu
8806,9.0,8.9,9.2,9.0,Trường THPT Nguyễn Thượng Hiền
8807,3.9,4.8,6.4,5.0,Trường THPT Lê Quý Đôn
8808,6.2,6.4,5.9,6.2,Trường THCS Colette
8809,8.3,7.9,8.6,8.3,Trường THCS Hai Bà Trưng
8810,9.6,9.6,9.7,9.6,Trường THCS Colette
8811,5.9,6.2,6.3,6.1,Trường THCS Nguyễn Du
8812,7.9,7.9,8.5,8.1,Trường THPT Nguyễn Thượng Hiền
8813,7.1,6.7,7.0,6.9,Trường THCS Đoàn Thị Điểm
8814,8.5,8.1,8.2,8.3,Trường THPT Phú Nhuận
8815,8.6,8.7,8.9,8.7,Trường THPT Nguyễn Thị Minh Khai
8816,7.1,7.1,7.0,7.1,Trường THCS Colette
8817,7.6,6.9,7.4,7.3,Trường THCS Nguyễn Du
8818,8.5,8.1,8.5,8.4,Trường THPT Nguyễn Hữu Huân
8819,8.3,8.1,8.1,8.2,Trường THPT Mạc Đĩnh Chi
8820,5.8,5.5,5.2,5.5,Trường THCS Nguyễn Du
8821,8.1,8.2,8.2,8.2,Trường THPT Bùi Thị Xuân
8822,4.2,3.7,4.3,4.1,Trường THPT Lê Quý Đôn
8823,6.1,5.8,6.2,6.0,Trường THCS Bạch Đằng
8824,7.6,7.5,7.2,7.4,THPT Nguyễn Hữu Cầu
8825,8.5,9.0,8.7,8.7,Trường THPT Trần Phú
8826,9.8,9.5,9.8,9.7,Trường THCS Lê Quý Đôn
8827,9.4,8.9,9.1,9.1,Trường THPT Nguyễn Thượng Hiền
8828,7.2,7.6,7.5,7.4,Trường THPT Phú Nhuận
8829,7.6,7.5,8.1,7.7,Trường THCS Trần Văn Ơn
8830,8.7,8.7,8.4,8.6,Trường THCS Nguyễn Hữu Thọ
8831,8.8,8.4,8.5,8.6,Trường THPT Lê Quý Đôn
8832,8.2,8.9,8.8,8.6,Trường THCS Trần Văn Ơn
8833,5.4,5.6,7.1,6.0,Trường THCS Bạch Đằng
8834,9.9,9.8,9.9,9.9,Trường THPT Nguyễn Thị Minh Khai
8835,9.7,9.8,9.9,9.8,Trường THCS Nguyễn Hữu Thọ
8836,7.0,6.7,7.7,7.1,Trường THCS Bạch Đằng
8837,6.4,6.9,5.7,6.3,Trường THCS Đoàn Thị Điểm
8838,7.5,6.5,6.9,7.0,Trường THCS Á Châu
8839,8.8,8.4,9.1,8.8,Trường THPT Phú Nhuận
8840,6.2,6.0,6.0,6.1,Trường THCS Việt Úc
8841,3.6,2.7,4.2,3.5,Trường THPT Mạc Đĩnh Chi
8842,7.4,6.7,7.3,7.1,Trường THCS Hai Bà Trưng
8843,7.0,7.1,7.3,7.1,Trường THCS Đoàn Thị Điểm
8844,7.6,7.5,7.3,7.5,Trường THCS Colette
8845,8.3,8.6,8.5,8.5,Trường THPT Nguyễn Thượng Hiền
8846,6.7,6.9,6.8,6.8,Trường THPT Trần Phú
8847,8.1,8.3,8.3,8.2,Trường THPT Phú Nhuận
8848,9.0,9.5,9.1,9.2,Trường THPT Nguyễn Thượng Hiền
8849,5.7,5.7,6.2,5.9,Trường THPT Mạc Đĩnh Chi
8850,4.4,4.6,7.4,5.5,Trường THCS Nguyễn Du
8851,3.8,4.5,5.4,4.6,Trường THPT Lê Quý Đôn
8852,4.7,4.4,5.1,4.7,THPT Nguyễn Hữu Cầu
8853,8.1,8.2,8.3,8.2,Trường THCS Á Châu
8854,5.7,5.7,6.6,6.0,Trường THCS Bạch Đằng
8855,8.3,8.2,8.4,8.3,Trường THCS Lê Quý Đôn
8856,5.4,5.6,6.7,5.9,Trường THCS Nguyễn Du
8857,7.8,7.2,7.7,7.6,Trường THCS Đoàn Thị Điểm
8858,8.5,8.7,8.5,8.6,Trường THCS Nguyễn Hữu Thọ
8859,9.0,9.3,9.6,9.3,Trường THPT Gia Định
8860,8.2,7.0,7.6,7.6,Trường THPT Bùi Thị Xuân
8861,7.8,8.5,8.5,8.3,Trường THCS Bạch Đằng
8862,4.5,4.8,4.8,4.7,Trường THCS Nguyễn Du
8863,7.7,7.5,8.2,7.8,Trường THCS Trần Văn Ơn
8864,4.6,3.3,4.9,4.3,Trường THCS Đoàn Thị Điểm
8865,6.3,6.0,6.8,6.4,Trường THPT Lê Quý Đôn
8866,8.1,8.1,8.4,8.2,Trường THCS Đoàn Thị Điểm
8867,8.7,8.7,8.9,8.8,Trường THCS Colette
8868,5.9,5.5,6.8,6.1,Trường THCS Nguyễn Du
8869,7.0,6.8,6.7,6.8,Trường THCS Bạch Đằng
8870,6.9,5.0,5.9,5.9,Trường THPT Lê Quý Đôn
8871,8.0,8.0,8.5,8.2,Trường THPT Phú Nhuận
8872,9.4,9.3,9.5,9.4,Trường THPT Nguyễn Thượng Hiền
8873,6.0,4.8,5.5,5.4,Trường THCS Đoàn Thị Điểm
8874,8.5,8.7,8.9,8.7,Trường THPT Gia Định
8875,9.7,9.9,9.9,9.8,Trường THPT Nguyễn Thượng Hiền
8876,6.0,5.8,6.1,6.0,THPT Nguyễn Hữu Cầu
8877,8.6,8.6,8.5,8.6,Trường THCS Á Châu
8878,7.1,6.2,7.2,6.8,Trường THCS Colette
8879,8.0,7.5,7.5,7.7,Trường THPT Trần Phú
8880,6.9,6.7,6.9,6.8,Trường THCS Hai Bà Trưng
8881,6.5,6.0,6.6,6.4,Trường THCS Đoàn Thị Điểm
8882,7.7,7.1,8.1,7.6,Trường THCS Nguyễn Hữu Thọ
8883,4.7,4.5,6.2,5.1,Trường THCS Nguyễn Du
8884,9.9,9.5,10.0,9.8,Trường THPT Nguyễn Thị Minh Khai
8885,6.6,5.8,6.2,6.2,THPT Nguyễn Hữu Cầu
8886,4.5,5.1,4.3,4.6,Trường THCS Trần Văn Ơn
8887,8.4,8.9,8.9,8.7,Trường THPT Nguyễn Thượng Hiền
8888,9.1,8.9,8.7,8.9,Trường THPT Nguyễn Thượng Hiền
8889,9.1,9.1,9.4,9.2,Trường THCS Nguyễn Hữu Thọ
8890,7.5,7.6,7.6,7.6,Trường THPT Lê Quý Đôn
8891,7.5,6.8,7.1,7.1,Trường THPT Nguyễn Hữu Huân
8892,9.3,9.1,9.0,9.1,Trường THCS Colette
8893,6.0,5.4,5.6,5.7,Trường THPT Nguyễn Thượng Hiền
8894,5.5,4.8,6.0,5.4,THPT Nguyễn Hữu Cầu
8895,8.6,8.5,8.9,8.7,Trường THPT Bùi Thị Xuân
8896,8.9,8.7,8.6,8.7,Trường THPT Phú Nhuận
8897,8.4,7.8,8.5,8.2,Trường THPT Phú Nhuận
8898,8.6,8.4,8.9,8.6,Trường THPT Nguyễn Thượng Hiền
8899,7.8,7.5,7.6,7.6,Trường THPT Trần Phú
8900,8.4,8.2,8.2,8.3,Trường THPT Lê Quý Đôn
8901,5.0,4.0,4.4,4.5,Trường THPT Lê Quý Đôn
8902,8.6,8.5,8.8,8.6,Trường THPT Gia Định
8903,8.6,8.6,8.7,8.6,Trường THCS Á Châu
8904,9.0,9.1,9.5,9.2,Trường THPT Nguyễn Thượng Hiền
8905,6.3,5.6,6.1,6.0,Trường THPT Nguyễn Hữu Huân
8906,3.7,1.9,4.4,3.3,Trường THCS Bạch Đằng
8907,7.8,7.1,7.4,7.4,Trường THPT Bùi Thị Xuân
8908,9.5,8.8,9.4,9.2,Trường THCS Colette
8909,9.0,9.3,9.1,9.1,Trường THPT Bùi Thị Xuân
8910,8.7,8.7,8.8,8.7,Trường THPT Nguyễn Thị Minh Khai
8911,4.1,4.1,6.2,4.8,THPT Nguyễn Hữu Cầu
8912,7.8,7.3,7.5,7.5,Trường THCS Đoàn Thị Điểm
8913,4.7,3.9,5.1,4.6,Trường THPT Mạc Đĩnh Chi
8914,7.7,7.5,7.7,7.6,Trường THPT Gia Định
8915,8.4,8.2,8.5,8.4,Trường THCS Á Châu
8916,6.9,7.2,7.0,7.0,Trường THPT Nguyễn Hữu Huân
8917,7.3,6.4,7.5,7.1,Trường THCS Á Châu
8918,6.4,5.9,6.2,6.2,Trường THCS Bạch Đằng
8919,7.9,7.8,8.1,7.9,Trường THCS Hai Bà Trưng
8920,9.3,9.0,9.5,9.3,Trường THPT Gia Định
8921,8.4,8.0,8.6,8.3,Trường THPT Bùi Thị Xuân
8922,8.0,8.1,8.0,8.0,Trường THCS Colette
8923,8.4,8.2,8.7,8.4,Trường THPT Nguyễn Thị Minh Khai
8924,8.6,8.6,8.8,8.7,Trường THPT Nguyễn Thị Minh Khai
8925,8.1,8.1,8.3,8.2,Trường THCS Nguyễn Hữu Thọ
8926,6.8,6.4,7.0,6.7,THPT Nguyễn Hữu Cầu
8927,9.2,9.1,9.3,9.2,Trường THPT Bùi Thị Xuân
8928,9.1,9.3,9.3,9.2,Trường THCS Việt Úc
8929,7.3,7.5,7.6,7.5,Trường THCS Nguyễn Hữu Thọ
8930,6.9,6.6,6.8,6.8,Trường THCS Trần Văn Ơn
8931,6.4,6.3,6.2,6.3,Trường THPT Nguyễn Hữu Huân
8932,7.4,7.5,7.5,7.5,Trường THCS Bạch Đằng
8933,8.3,7.1,7.6,7.7,Trường THCS Á Châu
8934,8.6,8.5,9.0,8.7,Trường THPT Nguyễn Thượng Hiền
8935,7.9,7.3,7.6,7.6,Trường THPT Nguyễn Thị Minh Khai
8936,5.3,2.0,4.0,3.8,Trường THPT Phú Nhuận
8937,4.4,5.1,5.9,5.1,Trường THPT Mạc Đĩnh Chi
8938,7.9,8.1,8.0,8.0,Trường THCS Hai Bà Trưng
8939,8.3,8.3,8.4,8.3,Trường THCS Trần Văn Ơn
8940,6.0,6.4,6.2,6.2,Trường THCS Đoàn Thị Điểm
8941,6.9,6.7,7.1,6.9,Trường THCS Bạch Đằng
8942,6.9,6.9,7.4,7.1,Trường THPT Phú Nhuận
8943,8.2,8.2,8.4,8.3,Trường THPT Nguyễn Thượng Hiền
8944,8.0,8.1,8.2,8.1,Trường THCS Nguyễn Hữu Thọ
8945,7.4,6.6,6.9,7.0,Trường THPT Trần Phú
8946,6.9,6.4,6.3,6.5,Trường THCS Bạch Đằng
8947,7.8,7.3,7.4,7.5,Trường THCS Việt Úc
8948,9.4,9.5,9.1,9.3,Trường THPT Nguyễn Thị Minh Khai
8949,8.3,8.2,8.4,8.3,Trường THPT Gia Định
8950,6.0,5.3,6.1,5.8,Trường THCS Bạch Đằng
8951,10.0,9.8,9.8,9.9,Trường THPT Gia Định
8952,8.2,7.9,8.2,8.1,Trường THCS Colette
8953,6.8,6.8,7.2,6.9,Trường THCS Việt Úc
8954,9.1,9.0,9.4,9.2,Trường THPT Nguyễn Thượng Hiền
8955,7.9,7.1,7.4,7.5,Trường THPT Gia Định
8956,6.3,5.9,6.3,6.2,Trường THPT Nguyễn Hữu Huân
8957,7.8,8.1,8.3,8.1,Trường THCS Việt Úc
8958,7.2,6.5,7.5,7.1,Trường THCS Á Châu
8959,7.9,7.6,7.9,7.8,Trường THPT Gia Định
8960,7.1,7.3,8.1,7.5,Trường THCS Bạch Đằng
8961,3.8,4.8,4.8,4.5,Trường THCS Đoàn Thị Điểm
8962,7.5,7.5,7.6,7.5,Trường THCS Nguyễn Hữu Thọ
8963,7.0,7.4,6.2,6.9,Trường THCS Nguyễn Du
8964,7.1,7.4,8.4,7.6,Trường THCS Nguyễn Hữu Thọ
8965,9.2,8.9,9.1,9.1,Trường THCS Nguyễn Hữu Thọ
8966,8.6,8.3,8.3,8.4,Trường THCS Colette
8967,4.9,3.2,5.4,4.5,Trường THPT Mạc Đĩnh Chi
8968,7.0,7.2,7.6,7.3,THPT Nguyễn Hữu Cầu
8969,5.7,5.9,6.3,6.0,Trường THPT Mạc Đĩnh Chi
8970,7.0,7.1,8.0,7.4,Trường THCS Á Châu
8971,8.4,8.4,9.0,8.6,Trường THPT Nguyễn Thị Minh Khai
8972,8.7,9.2,8.9,8.9,Trường THCS Colette
8973,5.7,6.1,6.5,6.1,Trường THPT Phú Nhuận
8974,9.2,9.1,9.3,9.2,Trường THPT Nguyễn Thượng Hiền
8975,6.3,5.2,5.3,5.6,Trường THCS Đoàn Thị Điểm
8976,8.6,8.6,8.7,8.6,Trường THCS Colette
8977,8.9,8.5,9.0,8.8,Trường THPT Trần Phú
8978,8.2,7.9,8.3,8.1,Trường THPT Trần Phú
8979,7.4,6.4,7.0,6.9,Trường THPT Bùi Thị Xuân
8980,7.5,7.5,8.1,7.7,Trường THCS Colette
8981,5.8,6.1,6.6,6.2,Trường THPT Nguyễn Thị Minh Khai
8982,8.3,8.1,8.4,8.3,Trường THPT Nguyễn Thị Minh Khai
8983,8.1,8.2,8.1,8.1,Trường THPT Nguyễn Hữu Huân
8984,9.2,9.0,9.5,9.2,Trường THPT Gia Định
8985,8.5,8.0,8.6,8.4,Trường THCS Nguyễn Du
8986,8.0,8.0,8.2,8.1,Trường THPT Trần Phú
8987,9.2,9.0,9.0,9.1,Trường THCS Nguyễn Hữu Thọ
8988,3.2,2.6,4.7,3.5,Trường THPT Lê Quý Đôn
8989,8.7,8.2,8.7,8.5,Trường THPT Nguyễn Thị Minh Khai
8990,7.6,7.3,7.3,7.4,Trường THCS Á Châu
8991,3.5,4.0,4.6,4.0,Trường THCS Nguyễn Du
8992,7.0,6.9,7.2,7.0,THPT Nguyễn Hữu Cầu
8993,7.5,7.5,8.3,7.8,Trường THPT Lê Quý Đôn
8994,8.4,7.9,8.7,8.3,Trường THCS Lê Quý Đôn
8995,7.2,7.6,8.1,7.6,Trường THPT Nguyễn Thị Minh Khai
8996,8.6,8.8,9.0,8.8,Trường THCS Colette
8997,9.2,8.9,9.5,9.2,Trường THPT Nguyễn Thượng Hiền
8998,7.6,7.0,6.9,7.2,Trường THPT Trần Phú
8999,6.1,6.3,7.0,6.5,Trường THCS Á Châu
9000,8.2,8.2,8.3,8.2,Trường THCS Bạch Đằng
9001,6.5,7.1,7.1,6.9,Trường THPT Mạc Đĩnh Chi
9002,5.9,5.8,5.7,5.8,Trường THPT Nguyễn Hữu Huân
9003,4.4,3.8,4.5,4.2,Trường THPT Mạc Đĩnh Chi
9004,4.8,5.7,5.5,5.3,Trường THPT Lê Quý Đôn
9005,6.8,5.4,6.0,6.1,THPT Nguyễn Hữu Cầu
9006,6.6,5.4,6.2,6.1,Trường THCS Đoàn Thị Điểm
9007,8.6,8.6,8.6,8.6,Trường THCS Việt Úc
9008,9.1,9.5,9.2,9.3,Trường THCS Lê Quý Đôn
9009,5.9,6.1,5.6,5.9,Trường THPT Lê Quý Đôn
9010,6.0,5.3,6.3,5.9,Trường THCS Nguyễn Du
9011,8.1,8.0,8.2,8.1,Trường THCS Trần Văn Ơn
9012,7.1,6.6,7.3,7.0,Trường THPT Mạc Đĩnh Chi
9013,8.1,8.1,8.3,8.2,Trường THPT Trần Phú
9014,6.0,4.9,5.6,5.5,Trường THCS Bạch Đằng
9015,6.8,7.1,7.2,7.0,Trường THPT Trần Phú
9016,8.8,8.6,8.7,8.7,Trường THPT Gia Định
9017,7.3,7.3,8.2,7.6,Trường THPT Trần Phú
9018,6.9,6.7,7.6,7.1,Trường THPT Nguyễn Thị Minh Khai
9019,7.4,7.4,8.1,7.6,Trường THCS Việt Úc
9020,8.6,7.6,8.4,8.2,Trường THCS Việt Úc
9021,8.5,8.1,8.4,8.3,Trường THCS Nguyễn Hữu Thọ
9022,3.1,3.9,5.3,4.1,Trường THCS Bạch Đằng
9023,8.8,8.6,8.6,8.7,Trường THPT Nguyễn Thị Minh Khai
9024,8.2,8.4,8.5,8.4,Trường THPT Lê Quý Đôn
9025,8.9,8.6,8.8,8.8,Trường THCS Lê Quý Đôn
9026,8.0,8.0,7.9,8.0,Trường THCS Á Châu
9027,8.2,8.2,8.2,8.2,Trường THCS Nguyễn Hữu Thọ
9028,4.7,2.8,5.5,4.3,Trường THPT Lê Quý Đôn
9029,9.0,8.2,9.1,8.8,Trường THPT Bùi Thị Xuân
9030,8.4,7.8,8.5,8.2,Trường THPT Nguyễn Thượng Hiền
9031,7.7,8.1,8.4,8.1,Trường THCS Á Châu
9032,6.5,6.8,6.9,6.7,Trường THCS Á Châu
9033,5.3,3.2,4.0,4.2,Trường THCS Bạch Đằng
9034,7.1,7.2,7.3,7.2,Trường THCS Á Châu
9035,6.8,6.7,7.5,7.0,Trường THCS Hai Bà Trưng
9036,6.4,6.1,6.5,6.3,Trường THCS Á Châu
9037,5.7,4.2,5.0,5.0,THPT Nguyễn Hữu Cầu
9038,10.0,9.7,9.9,9.9,Trường THPT Trần Phú
9039,7.3,7.1,7.5,7.3,Trường THCS Nguyễn Du
9040,8.1,8.0,8.5,8.2,Trường THPT Phú Nhuận
9041,8.1,8.3,8.3,8.2,Trường THPT Phú Nhuận
9042,6.7,6.4,6.8,6.6,Trường THCS Nguyễn Du
9043,7.8,8.2,8.4,8.1,Trường THCS Lê Quý Đôn
9044,9.0,9.2,9.6,9.3,Trường THCS Nguyễn Hữu Thọ
9045,6.1,5.6,6.2,6.0,Trường THCS Đoàn Thị Điểm
9046,9.0,9.1,9.2,9.1,Trường THCS Colette
9047,5.6,6.1,5.8,5.8,Trường THPT Bùi Thị Xuân
9048,8.8,8.5,9.1,8.8,Trường THCS Colette
9049,6.0,5.7,6.4,6.0,Trường THCS Bạch Đằng
