id,score1,score2,score3,final_score,school_name,school_encoded,cluster,xep_loai
9281,7.5,7.8,7.5,7.6,Trường THCS Nguyễn Du,2.0,2,Khá
9282,6.0,5.7,6.9,6.2,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9283,8.1,7.8,8.3,8.1,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9284,8.1,7.6,7.8,7.8,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9285,8.2,8.1,7.9,8.1,Trường THCS Á Châu,6.0,2,Khá
9286,8.9,8.4,8.9,8.7,Trường THPT Bùi Thị Xuân,11.0,0,Xuất sắc
9287,7.6,7.4,8.4,7.8,Trường THPT Phú Nhuận,9.0,2,Khá
9288,8.3,8.2,8.3,8.3,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9289,6.7,6.9,7.8,7.1,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
9290,9.7,9.7,10.0,9.8,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
9291,7.3,6.8,6.7,6.9,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9292,7.4,7.4,7.7,7.5,Trường THCS Colette,16.0,3,Giỏi
9293,8.5,8.5,8.7,8.6,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9294,6.2,6.1,6.2,6.2,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9295,8.2,7.7,8.5,8.1,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9296,7.4,6.8,7.1,7.1,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9297,8.2,7.9,7.5,7.9,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9298,7.7,7.5,8.0,7.7,Trường THPT Phú Nhuận,9.0,2,Khá
9299,6.5,5.8,6.0,6.1,Trường THPT Lê Quý Đôn,5.0,4,Trung bình
9300,8.3,7.8,8.3,8.1,Trường THCS Bạch Đằng,4.0,2,Khá
9301,9.0,9.0,9.3,9.1,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9302,7.1,7.2,7.1,7.1,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9303,6.9,6.9,7.6,7.1,Trường THCS Việt Úc,8.0,2,Khá
9304,5.7,5.5,5.9,5.7,Trường THCS Á Châu,6.0,4,Trung bình
9305,6.9,7.0,7.1,7.0,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
9306,3.4,3.0,4.7,3.7,Trường THPT Mạc Đĩnh Chi,3.0,1,Yếu
9307,6.5,6.9,7.2,6.9,Trường THPT Gia Định,17.0,3,Giỏi
9308,7.5,7.5,7.5,7.5,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9309,7.7,7.4,7.5,7.5,Trường THPT Gia Định,17.0,3,Giỏi
9310,7.4,6.8,7.0,7.1,Trường THPT Bùi Thị Xuân,11.0,2,Khá
9311,9.2,9.2,9.4,9.3,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9312,8.1,8.1,8.5,8.2,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9313,8.9,8.6,8.6,8.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9314,7.2,7.0,7.5,7.2,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9315,7.1,7.1,7.2,7.1,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
9316,7.2,7.1,7.5,7.3,Trường THPT Phú Nhuận,9.0,2,Khá
9317,5.8,6.3,6.8,6.3,Trường THCS Bạch Đằng,4.0,4,Trung bình
9318,5.9,6.4,6.8,6.4,Trường THCS Việt Úc,8.0,4,Trung bình
9319,6.3,5.4,5.8,5.8,Trường THPT Bùi Thị Xuân,11.0,4,Trung bình
9320,9.4,9.2,9.2,9.3,Trường THPT Gia Định,17.0,0,Xuất sắc
9321,8.2,8.0,8.2,8.1,Trường THCS Việt Úc,8.0,2,Khá
9322,9.3,9.4,9.6,9.4,Trường THCS Colette,16.0,0,Xuất sắc
9323,6.4,4.9,6.2,5.8,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9324,9.8,9.7,9.9,9.8,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9325,6.9,7.2,7.0,7.0,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
9326,8.5,8.0,8.2,8.2,Trường THPT Phú Nhuận,9.0,3,Giỏi
9327,7.7,7.5,7.3,7.5,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
9328,7.9,7.5,7.6,7.7,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
9329,7.2,7.8,8.0,7.7,Trường THPT Phú Nhuận,9.0,2,Khá
9330,6.2,6.5,6.7,6.5,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9331,9.2,8.8,8.8,8.9,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9332,3.9,4.3,3.9,4.0,Trường THCS Nguyễn Du,2.0,1,Yếu
9333,8.9,8.8,8.6,8.8,Trường THPT Trần Phú,7.0,0,Xuất sắc
9334,7.2,7.1,7.6,7.3,THPT Nguyễn Hữu Cầu,1.0,2,Khá
9335,6.8,7.0,7.1,7.0,Trường THCS Trần Văn Ơn,10.0,2,Khá
9336,7.4,6.9,7.0,7.1,Trường THCS Á Châu,6.0,2,Khá
9337,8.2,7.9,8.3,8.1,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9338,7.5,7.4,7.8,7.6,Trường THPT Trần Phú,7.0,2,Khá
9339,2.0,4.1,5.3,3.8,Trường THPT Mạc Đĩnh Chi,3.0,1,Yếu
9340,7.5,7.0,7.1,7.2,THPT Nguyễn Hữu Cầu,1.0,2,Khá
9341,6.9,6.6,7.3,6.9,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
9342,9.2,9.3,9.3,9.3,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9343,7.7,7.0,7.7,7.5,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9344,8.4,8.7,8.6,8.6,Trường THCS Trần Văn Ơn,10.0,0,Xuất sắc
9345,6.1,5.9,5.8,5.9,Trường THCS Hai Bà Trưng,12.0,4,Trung bình
9346,9.6,9.9,9.8,9.8,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
9347,9.8,9.6,9.9,9.8,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9348,5.3,5.4,4.7,5.1,Trường THPT Lê Quý Đôn,5.0,1,Yếu
9349,4.5,3.9,6.0,4.8,Trường THPT Lê Quý Đôn,5.0,1,Yếu
9350,8.8,8.5,8.4,8.6,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9351,5.4,4.6,6.5,5.5,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
9352,8.1,7.9,7.3,7.8,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9353,4.7,3.5,5.5,4.6,Trường THCS Nguyễn Du,2.0,1,Yếu
9354,7.2,7.1,7.3,7.2,Trường THCS Trần Văn Ơn,10.0,2,Khá
9355,8.4,8.2,8.5,8.4,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9356,8.3,8.2,8.5,8.3,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9357,7.2,7.4,6.9,7.2,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
9358,6.2,5.6,5.6,5.8,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
9359,8.6,8.0,8.8,8.5,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9360,9.0,9.0,9.3,9.1,Trường THPT Gia Định,17.0,0,Xuất sắc
9361,7.2,7.4,7.9,7.5,Trường THPT Trần Phú,7.0,2,Khá
9362,7.2,6.5,7.6,7.1,Trường THCS Nguyễn Du,2.0,2,Khá
9363,6.8,6.5,7.6,7.0,Trường THCS Á Châu,6.0,2,Khá
9364,5.6,5.5,6.0,5.7,Trường THCS Nguyễn Du,2.0,4,Trung bình
9365,8.8,8.2,8.7,8.6,Trường THCS Colette,16.0,0,Xuất sắc
9366,9.8,9.8,9.9,9.8,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9367,8.9,8.7,8.5,8.7,Trường THCS Colette,16.0,0,Xuất sắc
9368,7.7,7.1,7.2,7.3,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9369,9.8,9.8,9.9,9.8,Trường THPT Gia Định,17.0,0,Xuất sắc
9370,7.1,6.5,6.9,6.8,Trường THCS Bạch Đằng,4.0,2,Khá
9371,8.0,7.5,7.5,7.7,Trường THCS Việt Úc,8.0,2,Khá
9372,8.0,7.8,8.5,8.1,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9373,5.5,6.1,5.6,5.7,Trường THCS Bạch Đằng,4.0,4,Trung bình
9374,8.9,8.4,8.8,8.7,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9375,9.3,9.2,9.4,9.3,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9376,8.8,8.4,8.6,8.6,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9377,6.0,5.9,5.5,5.8,Trường THCS Bạch Đằng,4.0,4,Trung bình
9378,6.8,6.8,7.2,6.9,Trường THPT Phú Nhuận,9.0,2,Khá
9379,7.4,7.8,7.8,7.7,Trường THPT Trần Phú,7.0,2,Khá
9380,7.2,6.9,7.1,7.1,Trường THCS Á Châu,6.0,2,Khá
9381,6.6,6.2,7.2,6.7,Trường THPT Gia Định,17.0,3,Giỏi
9382,6.8,6.8,7.2,6.9,Trường THPT Bùi Thị Xuân,11.0,2,Khá
9383,8.3,7.9,8.0,8.1,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9384,7.9,7.5,7.9,7.8,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9385,7.8,7.4,7.5,7.6,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9386,9.0,9.2,8.9,9.0,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9387,6.8,6.4,6.8,6.7,Trường THCS Bạch Đằng,4.0,4,Trung bình
9388,8.8,8.4,8.7,8.6,Trường THCS Việt Úc,8.0,0,Xuất sắc
9389,8.4,8.4,8.7,8.5,Trường THPT Trần Phú,7.0,2,Khá
9390,7.3,6.6,7.3,7.1,Trường THCS Á Châu,6.0,2,Khá
9391,5.1,4.9,5.0,5.0,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9392,8.4,8.4,8.4,8.4,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
9393,9.2,9.5,9.4,9.4,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9394,5.8,6.1,6.2,6.0,Trường THCS Nguyễn Du,2.0,4,Trung bình
9395,6.2,5.6,6.1,6.0,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9396,7.7,7.5,7.8,7.7,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
9397,9.5,9.2,9.3,9.3,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9398,7.0,7.0,8.0,7.3,Trường THCS Bạch Đằng,4.0,2,Khá
9399,3.2,4.1,5.0,4.1,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9400,6.2,6.0,6.7,6.3,Trường THCS Nguyễn Du,2.0,4,Trung bình
9401,8.9,8.7,8.5,8.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9402,8.2,8.0,8.2,8.1,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9403,6.1,5.7,6.4,6.1,Trường THCS Á Châu,6.0,4,Trung bình
9404,8.1,8.2,8.4,8.2,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9405,4.1,4.9,5.5,4.8,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9406,7.8,6.9,8.0,7.6,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
9407,8.2,8.4,8.3,8.3,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
9408,9.1,9.4,9.4,9.3,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9409,7.1,6.9,7.5,7.2,Trường THCS Trần Văn Ơn,10.0,2,Khá
9410,7.5,7.3,7.4,7.4,Trường THCS Nguyễn Du,2.0,2,Khá
9411,8.3,7.9,8.3,8.2,Trường THCS Colette,16.0,3,Giỏi
9412,7.6,7.7,8.0,7.8,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9413,8.7,8.7,8.9,8.8,Trường THPT Bùi Thị Xuân,11.0,0,Xuất sắc
9414,7.3,6.9,7.2,7.1,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9415,5.1,3.6,4.6,4.4,Trường THCS Á Châu,6.0,1,Yếu
9416,8.8,8.5,8.7,8.7,Trường THPT Phú Nhuận,9.0,0,Xuất sắc
9417,9.7,9.7,10.0,9.8,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9418,7.7,7.6,7.8,7.7,Trường THPT Gia Định,17.0,3,Giỏi
9419,8.9,9.0,9.0,9.0,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9420,9.2,8.9,9.1,9.1,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9421,5.9,6.1,6.4,6.1,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9422,8.6,8.7,8.8,8.7,Trường THCS Colette,16.0,0,Xuất sắc
9423,9.3,9.3,9.5,9.4,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9424,9.0,9.2,9.5,9.2,Trường THPT Nguyễn Hữu Huân,13.0,0,Xuất sắc
9425,7.4,7.3,6.8,7.2,Trường THPT Lê Quý Đôn,5.0,2,Khá
9426,8.2,7.7,8.1,8.0,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9427,4.3,4.0,4.7,4.3,THPT Nguyễn Hữu Cầu,1.0,1,Yếu
9428,5.6,5.2,6.7,5.8,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9429,6.8,6.8,7.4,7.0,Trường THCS Á Châu,6.0,2,Khá
9430,5.1,4.3,4.1,4.5,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9431,8.3,8.0,8.2,8.2,Trường THPT Gia Định,17.0,3,Giỏi
9432,7.5,7.7,7.7,7.6,Trường THCS Nguyễn Du,2.0,2,Khá
9433,7.8,7.5,7.8,7.7,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9434,8.4,7.9,8.3,8.2,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
9435,2.8,2.8,6.7,4.1,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9436,5.7,6.3,6.9,6.3,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
9437,8.0,8.3,8.4,8.2,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9438,7.6,7.5,8.0,7.7,Trường THCS Bạch Đằng,4.0,2,Khá
9439,9.0,8.6,8.8,8.8,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9440,6.8,6.4,7.2,6.8,Trường THCS Á Châu,6.0,2,Khá
9441,8.7,8.5,8.7,8.6,Trường THCS Colette,16.0,0,Xuất sắc
9442,8.0,7.8,8.3,8.0,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9443,6.9,6.6,6.9,6.8,Trường THCS Colette,16.0,3,Giỏi
9444,8.3,8.4,8.3,8.3,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9445,4.6,4.9,3.5,4.3,Trường THPT Mạc Đĩnh Chi,3.0,1,Yếu
9446,9.1,9.3,8.9,9.1,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
9447,8.1,7.9,8.2,8.1,Trường THCS Việt Úc,8.0,2,Khá
9448,6.9,7.0,7.3,7.1,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9449,5.8,5.4,6.0,5.7,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9450,5.8,5.4,5.8,5.7,Trường THPT Lê Quý Đôn,5.0,4,Trung bình
9451,5.8,4.8,3.3,4.6,THPT Nguyễn Hữu Cầu,1.0,1,Yếu
9452,7.6,7.7,7.2,7.5,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
9453,7.3,6.6,7.3,7.1,Trường THPT Lê Quý Đôn,5.0,2,Khá
9454,8.7,8.5,8.6,8.6,Trường THPT Gia Định,17.0,0,Xuất sắc
9455,3.9,3.8,5.0,4.2,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9456,8.4,8.6,8.6,8.5,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9457,4.9,3.5,4.4,4.3,Trường THCS Bạch Đằng,4.0,1,Yếu
9458,6.7,6.9,6.9,6.8,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9459,9.0,9.4,9.1,9.2,Trường THCS Colette,16.0,0,Xuất sắc
9460,7.1,8.2,8.0,7.8,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9461,8.6,8.4,8.7,8.6,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9462,6.9,6.4,6.9,6.7,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9463,8.8,8.5,9.3,8.9,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
9464,9.1,8.9,9.4,9.1,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9465,7.0,6.6,6.8,6.8,Trường THCS Á Châu,6.0,2,Khá
9466,6.4,6.8,7.3,6.8,Trường THPT Bùi Thị Xuân,11.0,2,Khá
9467,7.6,7.9,7.8,7.8,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9468,7.6,7.2,7.3,7.4,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
9469,6.4,5.8,6.0,6.1,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9470,7.9,8.4,8.4,8.2,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
9471,5.9,5.8,5.5,5.7,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
9472,8.2,8.1,8.0,8.1,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9473,7.0,6.5,7.3,6.9,Trường THPT Phú Nhuận,9.0,2,Khá
9474,2.8,5.6,5.4,4.6,Trường THCS Nguyễn Du,2.0,1,Yếu
9475,7.5,7.4,7.7,7.5,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9476,7.1,6.7,7.3,7.0,Trường THCS Bạch Đằng,4.0,2,Khá
9477,7.9,7.5,7.5,7.6,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9478,7.7,7.8,7.6,7.7,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9479,5.8,5.4,5.7,5.6,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9480,8.8,8.4,9.0,8.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9481,8.9,9.3,9.4,9.2,Trường THCS Colette,16.0,0,Xuất sắc
9482,9.1,9.0,9.4,9.2,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
9483,8.3,8.1,8.1,8.2,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9484,6.0,5.7,6.3,6.0,Trường THCS Nguyễn Du,2.0,4,Trung bình
9485,7.6,7.5,7.3,7.5,Trường THCS Việt Úc,8.0,2,Khá
9486,7.0,6.4,6.5,6.6,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
9487,8.1,8.1,8.2,8.1,Trường THCS Colette,16.0,3,Giỏi
9488,7.5,7.1,7.0,7.2,Trường THCS Bạch Đằng,4.0,2,Khá
9489,7.2,7.5,8.1,7.6,Trường THPT Trần Phú,7.0,2,Khá
9490,6.1,5.9,6.2,6.1,Trường THCS Nguyễn Du,2.0,4,Trung bình
9491,3.4,4.7,5.4,4.5,Trường THCS Nguyễn Du,2.0,1,Yếu
9492,7.3,7.2,7.8,7.4,Trường THCS Việt Úc,8.0,2,Khá
9493,8.9,8.8,9.1,8.9,Trường THPT Trần Phú,7.0,0,Xuất sắc
9494,9.1,9.1,9.1,9.1,Trường THCS Colette,16.0,0,Xuất sắc
9495,8.9,9.1,8.6,8.9,Trường THPT Nguyễn Hữu Huân,13.0,0,Xuất sắc
9496,8.0,7.9,8.4,8.1,Trường THPT Gia Định,17.0,3,Giỏi
9497,8.5,8.4,8.3,8.4,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9498,6.0,5.5,6.7,6.1,Trường THCS Bạch Đằng,4.0,4,Trung bình
9499,4.0,3.2,3.9,3.7,Trường THCS Bạch Đằng,4.0,1,Yếu
9500,9.7,9.7,10.0,9.8,Trường THPT Gia Định,17.0,0,Xuất sắc
9501,6.7,6.7,7.0,6.8,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9502,3.1,3.7,4.8,3.9,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9503,8.2,8.2,8.2,8.2,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
9504,9.1,9.1,9.3,9.2,Trường THCS Colette,16.0,0,Xuất sắc
9505,4.2,4.0,5.5,4.6,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
9506,7.1,5.8,6.1,6.3,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9507,7.8,7.3,8.5,7.9,THPT Nguyễn Hữu Cầu,1.0,2,Khá
9508,7.3,7.6,7.4,7.4,Trường THCS Trần Văn Ơn,10.0,2,Khá
9509,8.5,8.3,8.6,8.5,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9510,7.5,7.2,8.1,7.6,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9511,8.6,8.0,8.2,8.3,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9512,8.0,7.8,8.3,8.0,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9513,6.9,6.8,7.0,6.9,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9514,7.2,6.6,7.5,7.1,Trường THPT Lê Quý Đôn,5.0,2,Khá
9515,8.5,8.6,9.0,8.7,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9516,7.3,7.3,7.9,7.5,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
9517,7.5,7.4,7.4,7.4,Trường THPT Lê Quý Đôn,5.0,2,Khá
9518,8.8,8.4,8.8,8.7,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
9519,8.3,8.1,8.2,8.2,Trường THCS Á Châu,6.0,2,Khá
9520,9.1,9.0,9.5,9.2,Trường THCS Colette,16.0,0,Xuất sắc
9521,8.4,8.5,8.4,8.4,Trường THPT Phú Nhuận,9.0,3,Giỏi
9522,8.4,8.7,9.0,8.7,Trường THCS Colette,16.0,0,Xuất sắc
9523,8.4,9.0,8.9,8.8,Trường THCS Việt Úc,8.0,0,Xuất sắc
9524,7.5,7.3,8.1,7.6,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9525,5.4,5.6,5.6,5.5,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9526,6.4,7.4,7.0,6.9,Trường THCS Việt Úc,8.0,2,Khá
9527,9.1,9.3,9.5,9.3,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9528,6.0,5.5,6.6,6.0,Trường THCS Bạch Đằng,4.0,4,Trung bình
9529,5.7,5.7,6.5,6.0,Trường THPT Phú Nhuận,9.0,4,Trung bình
9530,9.8,9.7,9.8,9.8,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9531,7.7,7.6,8.0,7.8,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9532,6.0,5.8,5.5,5.8,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9533,9.3,9.3,9.3,9.3,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
9534,8.6,7.8,8.4,8.3,Trường THCS Việt Úc,8.0,2,Khá
9535,8.1,8.0,8.3,8.1,Trường THPT Phú Nhuận,9.0,3,Giỏi
9536,5.8,6.2,6.7,6.2,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
9537,5.4,5.8,6.3,5.8,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9538,9.8,9.6,9.8,9.7,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
9539,6.9,6.9,7.5,7.1,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
9540,6.2,4.8,5.4,5.5,Trường THCS Nguyễn Du,2.0,4,Trung bình
9541,8.5,8.8,8.5,8.6,Trường THCS Trần Văn Ơn,10.0,0,Xuất sắc
9542,6.5,6.0,6.6,6.4,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
9543,8.3,8.0,8.3,8.2,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9544,7.6,7.4,7.8,7.6,Trường THCS Trần Văn Ơn,10.0,2,Khá
9545,7.9,8.1,8.1,8.0,Trường THCS Bạch Đằng,4.0,2,Khá
9546,8.2,8.0,8.2,8.1,Trường THCS Colette,16.0,3,Giỏi
9547,6.7,5.3,6.7,6.2,Trường THPT Lê Quý Đôn,5.0,4,Trung bình
9548,9.3,8.6,9.5,9.1,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9549,8.5,8.3,8.5,8.4,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9550,7.7,7.7,8.2,7.9,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
9551,6.0,6.0,6.4,6.1,Trường THPT Bùi Thị Xuân,11.0,4,Trung bình
9552,6.9,7.4,7.7,7.3,Trường THPT Gia Định,17.0,3,Giỏi
9553,7.8,7.4,6.8,7.3,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
9554,8.9,8.5,8.5,8.6,Trường THPT Trần Phú,7.0,0,Xuất sắc
9555,6.8,7.5,7.6,7.3,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
9556,8.2,8.2,8.5,8.3,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
9557,8.7,8.9,9.0,8.9,Trường THPT Nguyễn Hữu Huân,13.0,0,Xuất sắc
9558,6.9,6.6,6.6,6.7,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
9559,8.7,8.7,9.2,8.9,Trường THPT Bùi Thị Xuân,11.0,0,Xuất sắc
9560,9.2,9.1,9.3,9.2,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
9561,7.3,7.0,7.5,7.3,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
9562,4.8,3.3,5.1,4.4,THPT Nguyễn Hữu Cầu,1.0,1,Yếu
9563,7.6,7.4,8.0,7.7,Trường THPT Phú Nhuận,9.0,2,Khá
9564,6.4,5.8,6.8,6.3,Trường THCS Nguyễn Du,2.0,4,Trung bình
9565,8.7,8.8,8.6,8.7,Trường THPT Phú Nhuận,9.0,0,Xuất sắc
9566,7.1,7.4,7.7,7.4,Trường THPT Phú Nhuận,9.0,2,Khá
9567,6.3,2.4,3.6,4.1,Trường THPT Lê Quý Đôn,5.0,1,Yếu
9568,3.3,3.7,5.2,4.1,Trường THCS Bạch Đằng,4.0,1,Yếu
9569,8.6,8.5,8.8,8.6,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
9570,7.3,7.2,7.4,7.3,THPT Nguyễn Hữu Cầu,1.0,2,Khá
9571,7.0,7.5,7.2,7.2,THPT Nguyễn Hữu Cầu,1.0,2,Khá
